year,month,district,normalized_district,ndvi_mean,ndvi_median,ndwi_mean,ndwi_median,valid_pixel_count,observation_count,cloud_or_quality_fraction,satellite_source,product_id,spatial_scale_m,period_start,period_end,data_status,no_coverage_flag,quality_flag,source_processing_timestamp
2022,10,Dera Ghazi Khan,Dera Ghazi Khan District,0.264801,0.262683,-0.348418,-0.351206,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Faisalabad,Faisalabad District,0.423088,0.419703,-0.466035,-0.469764,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Gujranwala,Gujranwala District,0.427003,0.423587,-0.453399,-0.457026,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Gujrat,Gujrat District,0.386819,0.383725,-0.423083,-0.426468,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Hafizabad,Hafizabad District,0.519109,0.514956,-0.522223,-0.526401,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,10,Jhelum,Jhelum District,0.354673,0.351836,-0.413953,-0.417265,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Kasur,Kasur District,0.407382,0.404123,-0.438177,-0.441682,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Khanewal,Khanewal District,0.388508,0.385400,-0.431525,-0.434977,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Khushab,Khushab District,0.327148,0.324531,-0.381514,-0.384566,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Lahore,Lahore District,0.323715,0.321125,-0.361948,-0.364844,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,10,Lodhran,Lodhran District,0.419225,0.415871,-0.453700,-0.457330,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Mandi Bahauddin,Mandi Bahauddin District,0.488272,0.484366,-0.497916,-0.501900,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Mianwali,Mianwali District,0.268918,0.266767,-0.331009,-0.333657,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Multan,Multan District,0.394194,0.391040,-0.433606,-0.437075,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,10,Narowal,Narowal District,0.473030,0.469246,-0.494776,-0.498734,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,10,Pakpattan,Pakpattan District,0.423622,0.420233,-0.448348,-0.451935,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Rahim Yar Khan,Rahim Yar Khan District,0.335980,0.333292,-0.396087,-0.399256,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Rajanpur,Rajanpur District,0.219775,0.218017,-0.294817,-0.297176,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Rawalpindi,Rawalpindi District,0.434075,0.430602,-0.472983,-0.476767,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Sahiwal,Sahiwal District,0.399492,0.396297,-0.441744,-0.445278,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Sargodha,Sargodha District,0.416289,0.412958,-0.447478,-0.451058,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Sheikhupura,Sheikhupura District,0.458199,0.454534,-0.475419,-0.479222,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Sialkot,Sialkot District,0.502382,0.498363,-0.505157,-0.509198,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Toba Tek Singh,Toba Tek Singh District,0.440562,0.437038,-0.483287,-0.487153,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,10,Vehari,Vehari District,0.472852,0.469069,-0.493831,-0.497782,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-10-01,2022-10-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Attock,Attock District,0.288832,0.286521,-0.359795,-0.362673,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Bahawalnagar,Bahawalnagar District,0.250839,0.248833,-0.331565,-0.334217,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Bahawalpur,Bahawalpur District,0.201994,0.200378,-0.314974,-0.317494,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,11,Chakwal,Chakwal District,0.288605,0.286296,-0.350339,-0.353142,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Dera Ghazi Khan,Dera Ghazi Khan District,0.247972,0.245988,-0.326497,-0.329109,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Faisalabad,Faisalabad District,0.389191,0.386078,-0.422126,-0.425503,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Gujranwala,Gujranwala District,0.282319,0.280061,-0.333677,-0.336347,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Gujrat,Gujrat District,0.341112,0.338383,-0.385049,-0.388130,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Hafizabad,Hafizabad District,0.270208,0.268047,-0.345886,-0.348653,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,11,Jhelum,Jhelum District,0.327365,0.324746,-0.391389,-0.394520,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Kasur,Kasur District,0.406184,0.402935,-0.430382,-0.433825,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Khanewal,Khanewal District,0.338356,0.335649,-0.374876,-0.377875,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Khushab,Khushab District,0.299044,0.296652,-0.359843,-0.362722,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Lahore,Lahore District,0.285917,0.283629,-0.329069,-0.331702,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,11,Lodhran,Lodhran District,0.344818,0.342060,-0.373722,-0.376712,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Mandi Bahauddin,Mandi Bahauddin District,0.342889,0.340146,-0.362660,-0.365561,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Mianwali,Mianwali District,0.256861,0.254807,-0.317790,-0.320332,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Multan,Multan District,0.321547,0.318975,-0.362630,-0.365531,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,11,Narowal,Narowal District,0.288618,0.286309,-0.370905,-0.373873,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,11,Pakpattan,Pakpattan District,0.380433,0.377389,-0.416732,-0.420066,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Rahim Yar Khan,Rahim Yar Khan District,0.314504,0.311988,-0.381396,-0.384447,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Rajanpur,Rajanpur District,0.247119,0.245142,-0.316651,-0.319185,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Rawalpindi,Rawalpindi District,0.392938,0.389794,-0.423527,-0.426915,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Sahiwal,Sahiwal District,0.395633,0.392468,-0.433631,-0.437100,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Sargodha,Sargodha District,0.396789,0.393615,-0.419596,-0.422953,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Sheikhupura,Sheikhupura District,0.288491,0.286183,-0.349794,-0.352592,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Sialkot,Sialkot District,0.333387,0.330720,-0.385739,-0.388825,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Toba Tek Singh,Toba Tek Singh District,0.406119,0.402870,-0.458185,-0.461850,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,11,Vehari,Vehari District,0.425869,0.422462,-0.442613,-0.446154,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-11-01,2022-11-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Attock,Attock District,0.327707,0.325086,-0.383213,-0.386278,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Bahawalnagar,Bahawalnagar District,0.374946,0.371946,-0.399519,-0.402715,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Bahawalpur,Bahawalpur District,0.259755,0.257677,-0.353028,-0.355852,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,12,Chakwal,Chakwal District,0.347750,0.344968,-0.415945,-0.419272,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Dera Ghazi Khan,Dera Ghazi Khan District,0.252535,0.250515,-0.311928,-0.314423,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Faisalabad,Faisalabad District,0.410702,0.407416,-0.429975,-0.433415,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Gujranwala,Gujranwala District,0.372867,0.369884,-0.371257,-0.374227,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Gujrat,Gujrat District,0.352227,0.349409,-0.378500,-0.381528,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Hafizabad,Hafizabad District,0.359255,0.356381,-0.369368,-0.372323,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,12,Jhelum,Jhelum District,0.350775,0.347969,-0.414162,-0.417475,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Kasur,Kasur District,0.441729,0.438195,-0.439016,-0.442529,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Khanewal,Khanewal District,0.483957,0.480085,-0.469232,-0.472986,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Khushab,Khushab District,0.320219,0.317657,-0.378673,-0.381702,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Lahore,Lahore District,0.304503,0.302067,-0.329220,-0.331854,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,12,Lodhran,Lodhran District,0.510979,0.506891,-0.486019,-0.489908,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Mandi Bahauddin,Mandi Bahauddin District,0.366580,0.363647,-0.393665,-0.396814,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Mianwali,Mianwali District,0.320724,0.318158,-0.362295,-0.365193,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Multan,Multan District,0.421102,0.417733,-0.416328,-0.419658,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,12,Narowal,Narowal District,0.277985,0.275761,-0.325729,-0.328335,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,12,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-12-01,2022-12-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
