year,month,district,crop_type,disease_scientific,disease_common,disease_urdu,severity_level,temp_avg,humidity_avg,rainfall_mm,gdd,bioclimatic_suitability,symptoms,recommended_chemical,dosage_per_acre
2022,9,Sahiwal,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,29.68648097860453,83.52406964881213,66.43844769130266,19.68648097860453,0.7871541920270163,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2022,9,Rawalpindi,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.39747570295826,91.50687114135921,73.91275747970803,21.39747570295826,0.9120904010522406,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2022,9,Sheikhupura,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,28.49716384495076,87.79496970250878,50.05007625226571,18.49716384495076,0.7942563924999619,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2022,9,Sargodha,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,32.479058133845214,88.67335150646491,53.87267649008614,22.479058133845214,0.9142942661909096,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2022,9,Rahim Yar Khan,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.66217276053792,87.3344713290529,56.0731468237403,20.66217276053792,0.8501157612195764,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2022,7,Lahore,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.991300723378906,63.587901985117725,8.828995765519814,27.991300723378906,0.766916541804873,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Faisalabad,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.83401722043077,63.85189634283362,10.95087845652481,26.834017220430773,0.7466418569679664,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Multan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.29359934429033,65.4568652469118,18.20846838352902,24.293599344290328,0.7126195273367604,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Gujranwala,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.96948074553475,67.5126718132632,22.800099858218335,24.969480745534753,0.7494866911280997,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Bahawalpur,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.00410567762196,58.01615885960373,13.172663942796879,27.004105677621958,0.6815352614128507,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Sahiwal,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,35.125171674250424,60.403177392940606,9.240911205133404,25.125171674250424,0.6735466589197591,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Rawalpindi,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.341268177602466,56.74965771416077,21.181633983210357,26.341268177602466,0.6547157238023692,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Sheikhupura,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,35.34018461634203,67.31338878917563,17.874025461429724,25.34018461634203,0.755196059352722,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Sargodha,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.63833886662791,63.74739590216447,27.789047297052377,24.63833886662791,0.7009853654362731,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,7,Rahim Yar Khan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.48804646785677,59.055197214956586,10.246080944929199,27.48804646785677,0.702813961067536,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2022,8,Lahore,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.106275588087684,70.44941855790276,36.931740542749196,22.106275588087684,0.7180534753144651,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Faisalabad,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.97717113812222,66.60448130455998,53.66622834225288,24.977171138122223,0.7395670924303037,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Multan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,33.14248289644178,68.26245992846269,45.08522543471513,23.142482896441777,0.7182182256025768,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Gujranwala,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,35.05884495652357,67.29031814526681,44.54768950305986,25.058844956523572,0.748927247914303,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Bahawalpur,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.170865601515004,73.1862560815707,46.585056405754756,22.170865601515004,0.7474492724692925,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Sahiwal,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,36.2879699589833,68.28944053051607,39.07262662960181,26.287969958983297,0.7866937036467124,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Rawalpindi,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.033522664240785,67.8273691969101,54.53039717515319,24.033522664240785,0.7328267640694817,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Sheikhupura,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,36.25272434006807,75.44859019600779,37.22178865313797,26.25272434006807,0.8683228388008357,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Sargodha,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,31.733275015680256,76.74152181000781,44.541104503530796,21.733275015680256,0.7730983545139055,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,8,Rahim Yar Khan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.45131713936487,75.68513989454094,44.673399414526706,24.451317139364868,0.8277627800774685,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2022,7,Lahore,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.587400617506425,71.05059217682067,21.365229790885994,23.587400617506425,0.7575887947790299,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Faisalabad,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.86316993052526,77.95738039864598,21.95225807337154,25.86316993052526,0.887555168436584,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Multan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.78990356212425,69.00735330678259,22.098549437274933,25.789903562124252,0.7840528634689478,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Gujranwala,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.77340310081801,79.59405164659839,32.567242351149915,24.77340310081801,0.87865271185222,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Bahawalpur,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.46437201070551,78.99311434941865,39.487527381389825,26.46437201070551,0.9144235898163178,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Sahiwal,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.38906753328178,71.60634604613153,40.44254695723639,24.389067533281782,0.7817382444418927,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Rawalpindi,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,32.625164347652486,69.7074227358284,33.40215335207332,22.625164347652486,0.7219733723833933,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Sheikhupura,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.15426336779998,79.2857558317878,31.479043410806867,23.154263367799977,0.8344955016387858,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Sargodha,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.44891938808136,79.75446387272478,20.30582045650752,24.448919388081357,0.8722079672352835,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,7,Rahim Yar Khan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.157264215002265,78.71539026938913,37.357405580905564,26.157264215002265,0.9035343377007369,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2022,8,Lahore,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,29.78169835021386,81.76383420933017,54.473925648817996,19.78169835021386,0.7730367766283073,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Faisalabad,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.49032201849195,83.9448515668687,30.926366995507124,23.490322018491952,0.8924889240536323,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Multan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.00590825129502,78.7616809736107,40.20990586509301,23.00590825129502,0.8252701002961152,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Gujranwala,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.69016102336271,79.3773358933954,34.50312425957021,22.690161023362712,0.8237644101462364,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Bahawalpur,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.83827608933739,81.75990685770277,42.09584989680239,23.83827608933739,0.8782902543776051,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Sahiwal,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,30.46066866311762,74.04565359818766,53.07768429945379,20.46066866311762,0.7160254349836118,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Rawalpindi,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.22252949245116,74.16260714991007,49.89407277347385,23.22252949245116,0.7821807629444307,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Sheikhupura,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,29.717984660557704,80.47976404516554,48.90234212040494,19.717984660557704,0.7592686963109628,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Sargodha,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.54705740106795,73.7925993006335,52.219499106099626,23.547057401067953,0.7858808141309076,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,8,Rahim Yar Khan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,31.732411278675265,73.7273270353871,43.310635363628144,21.732411278675265,0.7427129726870786,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2022,1,Lahore,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.430524429298096,89.88126193761508,20.98190888684354,4.430524429298096,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Faisalabad,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.875275653748476,90.19722914681212,25.401582419081464,2.875275653748476,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Multan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,16.007446411669484,86.605786067865,38.23319831486464,6.007446411669484,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Gujranwala,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,11.58003719167504,86.52017383474751,19.826390206771364,1.5800371916750393,0.862879592748081,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Bahawalpur,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.55698817811884,87.47314317178832,17.295570201270685,2.5569881781188393,0.8928998135752413,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Sahiwal,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.606084030924256,82.65745498805616,18.908369522398196,3.606084030924256,0.9002587346642719,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Rawalpindi,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.205292128089132,88.06515584210955,35.51013469768887,2.205292128089132,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Sheikhupura,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.820913235562784,81.79601331747932,21.08887403742855,3.8209132355627844,0.914714173718391,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Sargodha,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.15232118125525,86.99659246511911,18.477987053743924,3.1523211812552496,0.9200880681000432,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,1,Rahim Yar Khan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.88857175077701,90.9919661037139,23.244005251237283,3.8885717507770092,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2022,3,Lahore,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.11731764694198,64.50233414500666,27.119534856718555,14.11731764694198,0.4938486608077198,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2022,3,Faisalabad,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.21481002651962,70.49775205864964,25.760820923953943,15.214810026519618,0.5643134683985819,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2022,3,Multan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.773603572223834,72.95525393552127,10.244789016041274,14.773603572223834,0.5737665204792148,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
